#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:impatiens" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:impatiens" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:impatiens">
#                <taxonset id="TaxonSet.impatiens" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:impatiens" name="distribution" x="@birthRate.t:impatiens">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:impatiens" name="distribution">
#            <parameter id="gammaShape.s:impatiens" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:impatiens" name="distribution">
#            <parameter id="kappa.s:impatiens" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.01" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.02" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ucldStdevPrior.c:impatiens" name="distribution">
#            <parameter id="ucldStdev.c:impatiens" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.03" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.04" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@impatiens" id="treeLikelihood.impatiens" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:impatiens">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:impatiens" shape="@gammaShape.s:impatiens" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:impatiens" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:impatiens" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:impatiens" kappa="@kappa.s:impatiens" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:impatiens" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:impatiens" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:impatiens" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:impatiens">
#                <LogNormal S="@ucldStdev.c:impatiens" id="LogNormalDistributionModel.c:impatiens" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.05" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="94" id="rateCategories.c:impatiens" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:impatiens" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	gammaShape	kappa	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	
3205000	-1762.6306005787121	-1933.4902405142084	170.85963993549635	-1933.4902405142084	0.02816354750328549	179.7686374531787	134.65531119034176	0.13356975772485305	13.344198449431529	1.5475466997619824	1.5482191727654706	5.375584768735859	2.7091049338082223	0.2507711980276098	0.2734788538050062	0.18319973713653215	0.29255021103085216	
3206000	-1780.6074009301437	-1951.7301017212567	171.12270079111306	-1951.7301017212567	0.03103375752944573	179.579204284157	116.39187785510553	0.13356975772485305	13.344198449431529	1.3932114855232651	1.4284610510078095	3.788372093794463	2.482384714579107	0.2507711980276098	0.2734788538050062	0.18319973713653215	0.29255021103085216	
3207000	-1772.0108205858744	-1946.5481449138063	174.53732432793177	-1946.5481449138063	0.02585728997203929	182.70792253600206	124.19902116689691	0.13356975772485305	13.344198449431529	1.2966530395327431	1.303858245223683	3.0165570650267735	2.1896926517711623	0.28436833468481565	0.2734788538050062	0.1496026004793263	0.29255021103085216	
3208000	-1772.6023584616719	-1944.379321516855	171.77696305518305	-1944.379321516855	0.02670158148969616	180.51441083719246	132.0764617598515	0.13356975772485305	13.344198449431529	1.4888325866426204	1.195966042449379	4.698139821261401	2.819784281121172	0.28436833468481565	0.2734788538050062	0.1496026004793263	0.29255021103085216	
3209000	-1780.3029589202977	-1948.6583866655194	168.35542774522168	-1948.6583866655194	0.029234947844766396	177.08176662421977	110.35757210100708	0.13356975772485305	13.344198449431529	1.4850387136784107	1.220351493277454	4.532597068589698	2.8622466967924614	0.28436833468481565	0.2734788538050062	0.1496026004793263	0.29255021103085216	
3210000	-1772.3007777175446	-1945.8569152357072	173.5561375181626	-1945.8569152357072	0.02723776710066127	182.46506399772716	126.49025216050272	0.13356975772485305	13.344198449431529	1.5475223382006604	1.551405461737958	5.2254162946279346	2.921314716376027	0.28436833468481565	0.2734788538050062	0.1496026004793263	0.29255021103085216	
3211000	-1797.4742713933058	-1961.6639273031628	164.18965590985712	-1961.6639273031628	0.03309011987420758	173.66263334277482	99.42197131487426	0.05223074034897034	13.344198449431529	1.7703447074995624	1.4305492761840908	7.8122497432644185	3.5218204412155427	0.28436833468481565	0.30569568515829926	0.1496026004793263	0.2603333796775591	
3212000	-1785.8097959675301	-1946.8598936702876	161.05009770275748	-1946.8598936702876	0.0381134658678043	170.01798083353967	96.32196883395792	0.04435200044460096	13.344198449431529	1.5984202759514639	1.2364562841545912	5.929091929560895	3.0542614021221293	0.28436833468481565	0.30569568515829926	0.1496026004793263	0.2603333796775591	
3213000	-1767.3517088942108	-1937.918929893095	170.56722099888438	-1937.918929893095	0.02720316961200646	179.74097303818007	125.83585443733328	0.04435200044460096	13.344198449431529	1.6694019985377448	1.39083604173342	6.532518005612973	3.0469024646867986	0.28436833468481565	0.2793248408229491	0.17597344481467647	0.2603333796775591	
3214000	-1754.103038039389	-1930.5840423576888	176.4810043182998	-1930.5840423576888	0.025335644679631203	185.30752009713802	151.55646497839837	0.04435200044460096	13.344198449431529	1.549856903750543	1.6592301327329604	5.2780956764411995	2.698255777404391	0.28436833468481565	0.2793248408229491	0.17597344481467647	0.2603333796775591	
3215000	-1774.9395824678236	-1941.0350704117432	166.0954879439197	-1941.0350704117432	0.03140656044960123	174.932195190811	102.9491819571457	0.09321441730186449	13.344198449431529	1.5365990081488292	1.6273643985126043	5.315751273605764	2.597258413565589	0.28436833468481565	0.2793248408229491	0.17597344481467647	0.2603333796775591	
3216000	-1764.815029423982	-1943.241534924216	178.42650550023401	-1943.241534924216	0.029681777207653266	186.65824198126836	182.28459050443948	0.09321441730186449	13.344198449431529	1.3308380050802724	1.302368310475966	3.1896081675346575	2.2855562746139078	0.28436833468481565	0.2793248408229491	0.17597344481467647	0.2603333796775591	
3217000	-1750.076504838303	-1934.60122167133	184.52471683302707	-1934.60122167133	0.02552164742155858	193.57945585178635	148.59839668567795	0.09321441730186449	13.344198449431529	1.611497352242291	1.788201393035933	6.2886287390297335	3.1431748848865038	0.28436833468481565	0.2793248408229491	0.17597344481467647	0.2603333796775591	
3218000	-1738.6372079572634	-1932.5869619646367	193.94975400737317	-1932.5869619646367	0.023463672673258548	202.5140574950687	205.2402425477856	0.09321441730186449	13.344198449431529	1.4435511041378708	2.0474594089219034	6.090404627188494	2.630007515916897	0.28436833468481565	0.2793248408229491	0.17597344481467647	0.2603333796775591	
3219000	-1758.557201289333	-1945.1937552748702	186.63655398553723	-1945.1937552748702	0.025324444951374	195.1721739925904	141.13262076709267	0.09321441730186449	13.344198449431529	1.4337898560045281	1.7242703913098925	4.839546187783711	2.2565960134114578	0.28436833468481565	0.2793248408229491	0.17597344481467647	0.2603333796775591	
3220000	-1758.9913597641269	-1948.5510257463825	189.55966598225558	-1948.5510257463825	0.024766129937826578	198.20076679815247	157.24451943022038	0.09321441730186449	13.344198449431529	1.4697210165668668	1.8971167076041962	5.416139183532352	2.25611836017109	0.28436833468481565	0.2793248408229491	0.17597344481467647	0.2603333796775591	
3221000	-1757.1376003788137	-1950.029739981389	192.89213960257518	-1950.029739981389	0.026672035594835896	201.33807140360918	200.06265577441755	0.09321441730186449	13.344198449431529	1.4033153317992295	2.1220028624314917	4.4903198507684525	1.8894799568203482	0.28436833468481565	0.2471875808634227	0.17597344481467647	0.2924706396370855	
3222000	-1780.4898525934352	-1959.3190731067582	178.82922051332292	-1959.3190731067582	0.031027643509955072	187.32471300880468	133.0354235603104	0.09321441730186449	13.344198449431529	1.4201462915563512	1.7618989199141644	4.741707006486432	2.16112694271038	0.28436833468481565	0.2471875808634227	0.17597344481467647	0.2924706396370855	
3223000	-1760.0919673983226	-1952.7406171196958	192.64864972137315	-1952.7406171196958	0.02376791193180729	200.25070193503558	186.35355632150115	0.09321441730186449	13.344198449431529	1.1205948478280447	1.6031750482700124	2.4766538277755217	1.567355813988748	0.28436833468481565	0.2471875808634227	0.17597344481467647	0.2924706396370855	
3224000	-1760.0536264990171	-1946.1280725331555	186.07444603413836	-1946.1280725331555	0.025855073600019176	194.66708810955117	167.79186095727596	0.09321441730186449	13.344198449431529	1.453202025599155	1.870367400383799	4.908941707093283	2.2597605165142234	0.28436833468481565	0.2471875808634227	0.17597344481467647	0.2924706396370855	
3225000	-1773.3053188846955	-1949.9105597735713	176.60524088887578	-1949.9105597735713	0.025276861973540118	185.76240317396235	152.38462462467447	0.09321441730186449	13.344198449431529	1.6468023410744095	1.7590617841498892	7.129997252384748	2.490541333382847	0.28436833468481565	0.2471875808634227	0.17597344481467647	0.2924706396370855	
3226000	-1777.8832258342013	-1951.4247535092488	173.5415276750476	-1951.4247535092488	0.024547572511858986	182.88297903850741	177.3448730760995	0.09321441730186449	13.344198449431529	1.7105087623546962	1.5764041195007776	10.871347709672833	2.60228223157449	0.28436833468481565	0.2471875808634227	0.17597344481467647	0.2924706396370855	
3227000	-1765.9234392997146	-1939.2514720752472	173.3280327755327	-1939.2514720752472	0.025041811445524823	182.2637875233136	122.93840706882102	0.09321441730186449	13.344198449431529	1.5705793818668785	1.4057417841140478	8.27249402909139	2.578966777789284	0.28436833468481565	0.2471875808634227	0.17597344481467647	0.2924706396370855	
3228000	-1763.6421518145303	-1947.0154156402443	183.37326382571413	-1947.0154156402443	0.02214323611354466	192.62356111863846	146.09361132478026	0.09321441730186449	13.344198449431529	1.678969292349013	1.7361638203342915	7.233978587747769	2.827260129372751	0.28436833468481565	0.2471875808634227	0.17597344481467647	0.2924706396370855	
3229000	-1767.791079819734	-1947.1629846147277	179.37190479499378	-1947.1629846147277	0.02372193770176667	187.97214599764018	150.0027271469396	0.09321441730186449	13.344198449431529	1.4557911464405577	1.5089752127409888	4.74228761928961	2.3705063786594716	0.28436833468481565	0.2471875808634227	0.17597344481467647	0.2924706396370855	
3230000	-1764.8549658918398	-1950.3795277907514	185.52456189891146	-1950.3795277907514	0.02628463884502051	194.21212089007753	190.1741720698529	0.09321441730186449	13.344198449431529	1.485576694311359	1.75483799907529	5.290063522590477	2.259256625559499	0.28436833468481565	0.2471875808634227	0.17597344481467647	0.2924706396370855	
3231000	-1777.9373266563848	-1953.9238401786101	175.98651352222524	-1953.9238401786101	0.023522935020652874	183.64542301780423	193.89415210217487	0.09321441730186449	10.41828502299335	1.2995549473878114	1.220036004217197	3.8187402735806684	2.0354947323555983	0.28436833468481565	0.2471875808634227	0.17597344481467647	0.2924706396370855	
3232000	-1761.2266548760028	-1946.1396210822911	184.91296620628825	-1946.1396210822911	0.02399878917391518	192.86752632696655	166.55099428283785	0.15066809547288085	10.41828502299335	1.379966221405074	1.7427866040373068	4.165717474761677	2.0637458292715456	0.28436833468481565	0.2471875808634227	0.17597344481467647	0.2924706396370855	
3233000	-1754.2584309508293	-1943.6366001578742	189.37816920704486	-1943.6366001578742	0.02291193337392399	197.85257047552227	197.64590567836595	0.15066809547288085	13.956173614635471	1.362613433158991	1.8188360022683272	4.005548707008712	1.951430567147131	0.28436833468481565	0.2471875808634227	0.17597344481467647	0.2924706396370855	
3234000	-1778.1137796908706	-1952.775048661992	174.66126897112147	-1952.775048661992	0.02722606834054166	183.6306626291041	146.302865049682	0.15066809547288085	13.956173614635471	1.5311473640099855	1.7111465415453668	5.4922951157781545	2.5683950672169384	0.28436833468481565	0.2471875808634227	0.17597344481467647	0.2924706396370855	
3235000	-1764.9671860965493	-1946.9517024753993	181.98451637884997	-1946.9517024753993	0.02315365172158256	190.88126413224	161.33443276045168	0.15066809547288085	14.177024676837002	1.495268891156432	1.613535436848217	5.045554221299351	2.5969921968245786	0.2636121231098543	0.2471875808634227	0.17597344481467647	0.31322685121204685	
3236000	-1759.594499347604	-1944.513172531661	184.918673184057	-1944.513172531661	0.02531600068416245	193.4372388304505	170.12418961912738	0.1510410185402258	14.177024676837002	1.3665288033885743	1.707274606085536	4.5761117007639855	2.019087492660623	0.2636121231098543	0.2728450164304383	0.17597344481467647	0.2875694156450313	
3237000	-1751.32420056867	-1934.4384213581238	183.11422078945387	-1934.4384213581238	0.022497786348619712	192.12287437889	150.89112807909686	0.1510410185402258	14.177024676837002	1.5334320629609337	1.8218973493177533	5.406021245852084	2.416587177923348	0.2636121231098543	0.2728450164304383	0.17597344481467647	0.2875694156450313	
3238000	-1759.7875071499152	-1939.4749532490584	179.6874460991432	-1939.4749532490584	0.027408299067274912	188.68542082655551	167.02995188362098	0.1403621565163937	14.177024676837002	1.5334320629609337	1.8964552936066088	5.754758011577798	2.389074763789635	0.2682834975735108	0.26817364196678184	0.17597344481467647	0.2875694156450313	
3239000	-1755.4265274535146	-1938.2003024130524	182.77377495953777	-1938.2003024130524	0.02358767612105346	191.54502977245602	146.58705909267204	0.1403621565163937	14.177024676837002	1.455962766959909	1.8703070050874422	4.81585549139497	2.1470928499529016	0.2682834975735108	0.26817364196678184	0.17597344481467647	0.2875694156450313	
3240000	-1744.1858734044845	-1936.7597371355032	192.5738637310187	-1936.7597371355032	0.027283865107994326	200.9228157562279	187.12224656942556	0.0985194947039644	14.177024676837002	1.3269756140708997	2.108043997194781	3.7314827019886287	1.9306859515145	0.2682834975735108	0.26817364196678184	0.17597344481467647	0.2875694156450313	
3241000	-1753.2560820978642	-1939.3127362521848	186.05665415432057	-1939.3127362521848	0.032649831952751354	194.34886074950998	139.11533833270386	0.17044692847032689	14.472026953434145	1.2694034335251236	2.131868917379869	3.0674085424343556	1.8536563742660999	0.2682834975735108	0.26817364196678184	0.17597344481467647	0.2875694156450313	
3242000	-1753.6281447963895	-1937.9953955963604	184.36725079997083	-1937.9953955963604	0.029466110165967507	192.89648956163242	199.09126865540944	0.14488828989344169	14.472026953434145	1.3578446526470276	2.0889391983957837	3.693398521539046	2.1186051050346033	0.2682834975735108	0.26817364196678184	0.17597344481467647	0.2875694156450313	
3243000	-1760.9477543195956	-1939.866155252218	178.91840093262243	-1939.866155252218	0.027611577520470457	187.98500526498646	211.451113513763	0.10886170823844087	14.472026953434145	1.5531898606097845	2.0820833605234395	5.4895896297795455	2.4888896863940797	0.2682834975735108	0.26817364196678184	0.17597344481467647	0.2875694156450313	
3244000	-1755.3992473345281	-1942.086998948267	186.6877516137388	-1942.086998948267	0.023240155243162686	195.40153055749118	244.56576291121465	0.10886170823844087	14.472026953434145	1.4326499950958467	2.205307231215363	4.318164996239101	2.243682957041575	0.2682834975735108	0.26817364196678184	0.17597344481467647	0.2875694156450313	
3245000	-1753.3575063807643	-1946.4134563367509	193.05594995598665	-1946.4134563367509	0.023076101063442028	201.48809915807655	172.84533960133888	0.10886170823844087	14.472026953434145	1.3372163498935818	2.000714489521088	3.3135827825334703	2.24843624090917	0.2682834975735108	0.26817364196678184	0.17597344481467647	0.2875694156450313	
3246000	-1749.5113920071035	-1939.4514581233545	189.94006611625113	-1939.4514581233545	0.031219370527668596	198.71239060655876	177.05951101202163	0.10886170823844087	14.880880569456066	1.4328614721236221	2.3809376259731687	4.179742653547574	2.3354567798094386	0.2682834975735108	0.26817364196678184	0.17597344481467647	0.2875694156450313	
3247000	-1750.4600536746773	-1936.9403964885282	186.4803428138509	-1936.9403964885282	0.030679422311332	194.75327636216508	154.7959050987064	0.10886170823844087	14.880880569456066	1.2641680035505136	1.6916657258693764	4.107466870047357	1.9142848192327835	0.2682834975735108	0.26817364196678184	0.17597344481467647	0.2875694156450313	
3248000	-1751.7964083557845	-1940.4296159341604	188.6332075783759	-1940.4296159341604	0.03254758942469798	197.26737521405244	166.25862621256445	0.06604462704713754	14.880880569456066	1.4004714157128393	2.6409305723182106	4.5811378345540135	2.018896106611487	0.2682834975735108	0.26817364196678184	0.17597344481467647	0.2875694156450313	
3249000	-1746.232580818321	-1934.6185284372707	188.3859476189498	-1934.6185284372707	0.026956822475502393	196.9275735421198	215.16555318308633	0.04183057781274543	14.880880569456066	1.3773093533808314	1.8949631446899429	3.8543147695829334	2.2092811074889207	0.2682834975735108	0.26817364196678184	0.17597344481467647	0.2875694156450313	
3250000	-1755.5180593145924	-1942.688482829843	187.1704235152505	-1942.688482829843	0.030660093348549196	195.8275284907775	202.18213565843288	0.03340104947660506	14.880880569456066	1.4193441520015906	1.8404255621572874	4.427252445056395	2.0965945779361226	0.2682834975735108	0.26817364196678184	0.17597344481467647	0.2875694156450313	
3251000	-1750.505978550184	-1932.173711948512	181.66773339832795	-1932.173711948512	0.035556826621136045	189.86817909744005	181.23614709589464	0.13018127647869437	14.880880569456066	1.232765700475792	2.005593110613141	2.825924159804962	1.742099906598706	0.2682834975735108	0.26817364196678184	0.17597344481467647	0.2875694156450313	
3252000	-1758.2685477074915	-1947.1396113016601	188.87106359416862	-1947.1396113016601	0.03002099472514504	196.98693484816627	159.090681107881	0.13018127647869437	14.880880569456066	1.2045393848514687	1.8421013967575082	3.4897740500486374	1.739345984325856	0.2682834975735108	0.26817364196678184	0.17597344481467647	0.2875694156450313	
3253000	-1758.1790334886591	-1945.8513224752037	187.67228898654466	-1945.8513224752037	0.03149486272619382	194.79630807608652	192.59219249718706	0.13018127647869437	11.227333685548647	1.0627303574186897	1.784485195064094	1.763878153771288	1.4355111976571424	0.2682834975735108	0.26817364196678184	0.17597344481467647	0.2875694156450313	
3254000	-1758.5970114283382	-1944.1475940478665	185.5505826195284	-1944.1475940478665	0.026198729789586272	193.505255133621	252.3744745838448	0.13018127647869437	11.227333685548647	1.3392886599986633	1.8355713591901064	3.3814519717673455	2.2361661546419493	0.2682834975735108	0.26817364196678184	0.17597344481467647	0.2875694156450313	
3255000	-1765.0269339696317	-1947.4016540925331	182.37472012290144	-1947.4016540925331	0.03144204900191897	190.92460888330828	159.1275743120969	0.13018127647869437	14.69584866778127	1.3590311902375853	1.9226303115215972	3.9869694050574838	2.257728236526627	0.2682834975735108	0.26817364196678184	0.17597344481467647	0.2875694156450313	
3256000	-1765.1113473487828	-1946.8689289711551	181.75758162237233	-1946.8689289711551	0.02679166145309347	191.26522504790398	150.28732007474693	0.13018127647869437	14.69584866778127	1.6868075741302224	1.8030997005015084	6.721330224597212	3.350446231002262	0.2682834975735108	0.26377068962826344	0.18037639715319487	0.2875694156450313	
3257000	-1775.4705404447311	-1950.154745448537	174.68420500380589	-1950.154745448537	0.03166882094703175	183.19016246562293	126.16959692423372	0.13018127647869437	10.949954849400825	1.5430704141565228	1.7844132454617119	5.387954667240891	2.5632528659886025	0.2682834975735108	0.26377068962826344	0.18037639715319487	0.2875694156450313	
3258000	-1767.3604880971618	-1939.4357654213322	172.07527732417043	-1939.4357654213322	0.02859608683586338	180.7270631719888	136.47870394521507	0.13018127647869437	10.949954849400825	1.5931468903266177	1.5459325178871253	6.000628138174674	2.4887551200132942	0.2682834975735108	0.26377068962826344	0.18037639715319487	0.2875694156450313	
3259000	-1762.8749824652925	-1940.8586594262617	177.98367696096926	-1940.8586594262617	0.02706971822421413	186.13868914342146	159.33305526460052	0.13018127647869437	10.949954849400825	1.4232559661029298	1.5268363536060916	4.10528182378156	2.4289184398415022	0.2682834975735108	0.26377068962826344	0.18037639715319487	0.2875694156450313	
3260000	-1759.761307941948	-1945.2339962075157	185.47268826556765	-1945.2339962075157	0.028979781397172038	193.48556475539084	188.3383099006543	0.13018127647869437	10.949954849400825	1.3750347703996872	2.0635533002342132	3.7398130076174914	2.194576341862366	0.2682834975735108	0.26377068962826344	0.18037639715319487	0.2875694156450313	
3261000	-1769.1799688187818	-1952.7707563500414	183.59078753125962	-1952.7707563500414	0.02936291266980646	191.65288995081812	169.934479439486	0.13018127647869437	10.949954849400825	1.391714176413421	2.0980371484633475	3.796643925054637	2.5338136377288105	0.2682834975735108	0.26377068962826344	0.18037639715319487	0.2875694156450313	
